,W,DDD,product_count,distance
77021,100,1600,1,350.29068422767057
77022,250,2992,1,1354.1197937592706
77023,150,896,1,0.0
77024,550,9600,1,249.03262442748016
77025,3008,46080,1,26.367204702261223
77026,400,2964,1,354.34082815918504
77027,400,18000,1,213.16823514587688
77028,2775,14094,1,706.785595808208
77029,14150,31500,1,440.7031905804729
77030,300,352,1,0.0
77031,3467,33511,1,449.81412987366343
77032,6200,33852,2,507.9502231089684
77033,950,9450,1,440.07792380031145
77034,1800,4500,1,379.71522893620306
77035,1250,2560,1,440.07792380031145
77036,2050,3045,1,327.56667446696036
77037,2479,11088,1,0.0
77038,17300,17576,1,185.30507269172443
77039,650,3150,1,209.80888457899974
77040,163,2268,1,712.0198879928855
77041,150,880,1,232.8058831984695
77042,17250,90750,2,0.0
77043,314,2772,1,389.5596721103011
77044,1550,16000,1,903.8532842353344
77045,17750,30600,1,0.0
77046,2200,7616,1,0.0
77047,400,2992,1,88.9687175429348
77048,3000,18900,1,507.9502231089684
77049,175,4862,1,317.2178843925245
77050,500,20000,1,174.75418103872806
77051,1350,11025,1,0.0
77052,700,6048,1,433.66434994286635
77053,250,6318,1,283.17030278024095
77054,1150,16530,1,988.7428184471895
77055,400,3024,1,831.0214920485004
77056,14050,2560,1,88.9687175429348
77057,3100,48000,1,389.5596721103011
77058,100,4096,1,115.5379930834034
77059,3800,31360,1,389.5596721103011
77060,396,2772,2,158.23791612985445
77061,350,2964,1,574.290563498593
77062,12000,70875,1,411.6154512055896
77063,21200,127050,1,358.6448883806147
77064,300,1960,1,1735.0159317950174
77065,5950,25200,1,359.66329035275345
77066,225,1326,1,0.0
77067,800,9000,1,67.0410590822223
77068,400,2992,1,379.71522893620306
77069,1650,19800,1,297.3716836478293
77070,806,22848,1,682.6292563682174
77071,3550,21546,1,2093.1444271590663
77072,125,1045,1,295.7474647032192
77073,1650,6000,1,682.6292563682174
77074,50,2550,1,552.2552222007624
77075,600,27000,1,352.6948616388172
77076,250,1020,1,295.7474647032192
77077,700,1936,1,88.9687175429348
77078,2500,12000,1,509.71874800001257
77079,200,3600,1,379.71522893620306
77080,400,4693,1,200.4062047634358
77081,150,768,1,0.0
77082,900,16320,2,0.0
77083,501,4536,1,89.74547838782331
77084,2250,46368,1,721.1389248212099
77085,1200,1936,1,736.0753966596592
77086,2300,27000,1,573.5622381394206
77087,750,3388,1,0.0
77088,350,1584,1,600.5753653317215
77089,500,1728,1,692.4513140762654
77090,400,15872,1,12.364725212328237
77091,200,704,1,407.16878980066434
77092,350,640,1,507.9502231089684
77093,1450,4500,1,433.64705156090633
77094,1500,16926,1,655.8598693377096
77095,83,5130,2,0.0
77096,850,26880,1,107.55513086727537
77097,125,2156,1,407.09042808540926
77098,1650,45000,1,467.94359523585086
77099,363,3042,1,483.6964345416503
77100,283,3200,1,133.178646868439
77101,400,5832,1,286.83942224566545
77102,5700,34153,1,691.0520189427343
77103,700,5700,1,317.344762710283
77104,600,4200,1,557.2011862904205
77105,200,2268,1,479.49553369819404
77106,350,4608,1,712.4053593438283
77107,150,2873,1,486.13219492372735
77108,350,816,1,317.2178843925245
77109,250,2431,1,389.5596721103011
77110,3950,42875,1,12.496662554589673
77111,2250,6600,1,3.9640573652927062
77112,200,4096,1,0.0
77113,350,2964,1,305.2049995348896
77114,1600,16200,1,0.0
77115,4650,25160,1,507.9502231089684
77116,641,4284,1,449.81412987366343
77117,600,6050,1,304.1889438673277
77118,350,2964,2,305.2049995348896
77119,300,4096,1,449.81412987366343
77120,1200,12000,1,359.66329035275345
77121,10800,52488,1,175.00906919565222
77122,325,5733,1,83.39753243269611
77123,750,4500,1,186.86831307126363
77124,3850,20020,1,780.3270488815978
77125,350,8349,2,470.3204817308612
77126,150,4096,1,304.1889438673277
77127,100,12000,1,344.6664989405892
77128,400,3024,1,373.2238514813056
77129,600,4400,5,0.0
77130,2650,27000,1,317.2178843925245
77131,100,720,1,411.6154512055896
77132,300,12000,1,0.0
77133,100,4845,1,486.13219492372735
77134,530,3990,1,235.914003420265
77135,100,5832,1,201.45175205333877
77136,100,5832,1,295.7474647032192
77137,100,1000,1,682.4901133339048
77138,1100,3402,1,509.71874800001257
77139,213,1344,1,311.91419761041954
77140,400,2992,1,235.914003420265
77141,350,4096,1,780.3270488815978
77142,9800,58621,1,586.586343222632
77143,10950,65600,2,749.5860918172264
77144,4338,2856,1,770.3370757818163
77145,350,1936,1,486.13219492372735
77146,500,4624,1,413.0419486851392
77147,450,4004,1,107.55513086727537
77148,792,4256,1,172.95600956669406
77149,950,15600,1,600.5753653317215
77150,1300,9180,1,295.7474647032192
77151,16133,92925,1,133.178646868439
77152,600,12936,1,507.9502231089684
77153,750,18375,1,414.9743495299005
77154,200,2700,1,350.29068422767057
77155,950,4235,1,0.0
77156,1950,24675,1,16.416588742510733
77157,175,600,1,185.30507269172443
77158,700,5700,1,2048.5499942861725
77159,2250,21000,1,1525.9675823040932
77160,450,1235,1,389.5596721103011
77161,200,3600,1,304.1889438673277
77162,245,2808,2,67.48406878023039
77163,250,2800,1,359.66329035275345
77164,1250,16660,1,518.5836502197499
77165,1400,1500,2,389.5596721103011
77166,230,3094,1,713.5281858217464
77167,850,6912,1,720.303755324596
77168,1550,20944,1,612.3252456214298
77169,175,1224,1,636.7367208680658
77170,200,4096,2,486.13219492372735
77171,1800,8550,1,0.0
77172,200,6859,1,98.38037928296706
77173,250,2058,1,129.7091045360113
77174,4550,24000,1,823.0928773701801
77175,260,9120,1,98.75774347824245
77176,600,2160,1,449.81412987366343
77177,850,18000,1,250.84331932677293
77178,700,5700,1,506.2483818300666
77179,700,3465,1,828.8701517276013
77180,410,8976,1,361.2135122872465
77181,122,2380,1,435.04176642520144
77182,500,11040,1,359.66329035275345
77183,280,4200,2,277.8470353384588
77184,1050,7245,1,414.9743495299005
77185,371,5120,1,574.8018749064452
77186,400,18750,1,322.2616455291451
77187,250,2992,1,120.10591471413332
77188,850,6000,1,295.98804636199293
77189,950,15625,1,107.55513086727537
77190,200,2016,1,569.6846463064237
77191,1200,15750,1,507.9502231089684
77192,1250,4680,1,507.9502231089684
77193,300,4125,1,933.0026657198675
77194,900,29700,1,430.2029618827176
77195,850,40500,1,358.8791754681653
77196,1200,11648,1,347.2704727661718
77197,4550,48000,1,308.9089466362863
77198,700,5700,1,354.34082815918504
77199,500,3900,1,262.76950810604586
77200,2300,5494,1,421.58504333406654
77201,350,18576,1,449.81412987366343
77202,127,2520,1,518.6948840212585
77203,100,1872,1,486.13219492372735
77204,100,1872,1,486.13219492372735
77205,150,5120,1,295.7474647032192
77206,250,1200,2,411.6154512055896
77207,1200,8349,1,509.71874800001257
77208,2841,23920,1,256.2872936945425
77209,500,1728,1,692.4513140762654
77210,1050,7680,1,391.9287739174002
77211,100,2550,1,486.13219492372735
77212,18950,11648,1,107.55513086727537
77213,200,3328,1,295.7474647032192
77214,1050,14000,1,433.90860708798715
77215,6550,8000,1,814.2069219095008
77216,200,1800,1,317.344762710283
77217,225,4320,2,281.8487470950477
77218,8250,49280,1,613.4487497701904
77219,100,1872,1,613.4487497701904
77220,129,2772,1,514.3503045346374
77221,484,7200,1,815.4306905508801
77222,250,2688,1,0.0
77223,150,1408,1,492.2202422407044
77224,122,2380,1,183.04519170650264
77225,2500,11808,1,154.64374402877345
77226,560,4199,1,682.4901133339048
77227,700,9600,2,169.1710487480632
77228,533,4840,1,1735.0159317950174
77229,400,4000,1,486.13219492372735
77230,250,1408,1,169.1710487480632
77231,300,1428,1,297.3716836478293
77232,7500,30866,1,341.7030380323109
77233,1200,4096,1,414.9743495299005
77234,250,1936,1,727.596344037373
77235,15200,94192,1,286.83942224566545
77236,350,1408,1,280.6562596045798
77237,9200,45084,1,120.10591471413332
77238,7150,42750,1,408.73650845486117
77239,150,2816,1,12.496662554589673
77240,105,8000,1,949.0372063673974
77241,600,2160,1,251.060987367278
77242,400,4693,1,491.0641660903757
77243,200,2574,1,189.41386973564818
77244,400,9000,7,486.13219492372735
77245,850,19840,1,449.81412987366343
77246,3100,31200,1,299.8932495278207
77247,300,816,1,19.224284314864192
77248,250,600,1,411.6154512055896
77249,9850,58621,2,469.7365100697532
77250,2841,23920,1,274.7371732108118
77251,5350,32000,1,388.475838321624
77252,317,6776,1,0.0
77253,750,5940,1,322.2616455291451
77254,1650,27600,1,318.88547101867584
77255,2750,9375,1,262.76950810604586
77256,400,25168,1,430.2029618827176
77257,350,2964,1,303.5148054813133
77258,350,2964,1,301.0061692487141
77259,350,384,1,0.0
77260,350,2964,1,303.5148054813133
77261,350,2964,1,301.0061692487141
77262,750,9000,1,658.0139756534107
77263,3100,18000,1,730.3224964345297
77264,217,3528,1,477.13694048137245
77265,350,2964,1,317.344762710283
77266,7650,56980,1,730.3224964345297
77267,150,2210,1,359.66329035275345
77268,600,4200,2,557.2011862904205
77269,425,4760,1,389.5596721103011
77270,1300,8349,1,736.0753966596592
77271,1112,10640,1,349.0869758576549
77272,350,23625,1,359.66329035275345
77273,9350,66550,2,317.2178843925245
77274,1850,32560,1,286.83942224566545
77275,450,6375,1,389.5596721103011
77276,270,1944,1,426.0692299162775
77277,10800,52488,1,130.129311220987
77278,1850,32560,1,624.9526642995113
77279,2800,24000,1,125.19965189134189
77280,900,16038,2,0.0
77281,350,2964,1,538.2096039559345
77282,472,4864,3,407.20260761957263
77283,1250,17052,1,373.2238514813056
77284,8750,45084,1,295.7474647032192
77285,433,10032,1,712.0198879928855
77286,1168,21114,2,1229.5852542438836
77287,925,15840,1,295.615490734639
77288,50,2550,1,98.75774347824245
77289,267,2856,1,201.45175205333877
77290,1250,7200,1,401.2506231615751
77291,500,23625,1,612.3252456214298
77292,2450,4096,1,831.0214920485004
77293,1050,9000,1,813.3565548858027
77294,5450,12696,1,16.384028256539267
77295,2450,13200,1,12.364725212328237
77296,775,3600,1,0.0
77297,533,4840,1,2198.9523293735865
77298,200,1710,1,0.0
77299,250,6600,3,335.0756317192631
77300,13800,25600,2,600.5753653317215
77301,180,2304,1,0.0
77302,100,1248,1,359.66329035275345
77303,2850,8800,1,792.4012491398114
77304,402,4368,1,359.66329035275345
77305,900,12432,1,725.076866558363
77306,300,2400,1,428.87900874338953
77307,6550,8000,1,306.486127292691
77308,500,6460,1,204.26269147097224
77309,1050,6300,3,359.66329035275345
77310,1150,3564,1,294.2333985720693
77311,1250,18000,1,642.352423357055
77312,200,3600,1,388.09816578532326
77313,1277,20250,1,67.0410590822223
77314,1200,2912,1,0.0
77315,150,2800,1,322.2616455291451
77316,1150,22140,1,507.9502231089684
77317,100,2000,1,433.90860708798715
77318,200,1056,1,910.3199177423467
77319,150,2000,1,433.90860708798715
77320,4875,19712,1,262.76950810604586
77321,4000,7128,1,133.178646868439
77322,1067,7942,1,201.45175205333877
77323,8267,45968,2,554.3622937739862
77324,12250,70875,1,16.384028256539267
77325,8200,49280,1,828.8701517276013
77326,5700,32000,1,294.2333985720693
77327,250,1936,1,803.0578842667553
77328,650,40000,1,304.1889438673277
77329,6550,8000,1,725.4811053535067
77330,1000,7000,1,215.8949882934638
77331,2950,18000,1,910.3199177423467
77332,3750,20160,1,903.8532842353344
77333,1500,18000,1,642.352423357055
77334,8500,30000,1,0.0
77335,950,9600,1,2174.045492574239
77336,1650,19800,1,910.3199177423467
77337,700,3465,1,426.0692299162775
77338,800,2112,1,663.3571494365605
77339,700,5700,1,253.39411108643995
77340,1700,2800,1,449.81412987366343
77341,2980,5491,1,414.9743495299005
77342,1800,7616,2,411.6154512055896
77343,500,6120,1,970.3998209415779
77344,50,884,1,389.5596721103011
77345,6038,54332,1,294.2333985720693
77346,800,8960,1,242.13270400100825
77347,1400,7616,1,411.6154512055896
77348,2700,6600,2,449.81412987366343
77349,9150,78750,1,281.7803937232201
77350,250,8000,1,297.3716836478293
77351,250,1600,2,294.2333985720693
77352,1500,19800,2,449.81412987366343
77353,430,3927,1,748.8425643618723
77354,727,8778,1,1065.7838863551117
77355,150,3648,1,0.0
77356,350,2964,1,305.2049995348896
77357,5650,32900,1,418.251229770968
77358,150,1760,2,359.66329035275345
77359,8150,22500,1,98.75774347824245
77360,13867,46056,1,295.7474647032192
77361,400,2688,1,235.914003420265
77362,241,3211,1,674.301462478963
77363,650,6048,1,1354.1197937592706
77364,16700,57750,1,281.7803937232201
77365,100,990,2,343.89957688663185
77366,250,2992,1,446.8953689362633
77367,300,6256,1,0.0
77368,2300,21600,1,574.8018749064452
77369,1000,6272,4,558.6766141975045
77370,600,5616,1,403.58349976425916
77371,550,8000,1,359.66329035275345
77372,950,12500,3,250.84331932677293
77373,2700,11808,1,107.55513086727537
77374,700,5700,1,803.0578842667553
77375,500,15000,1,12.364725212328237
77376,800,23625,1,359.66329035275345
77377,2450,22050,1,770.3487613773693
77378,700,5700,1,317.344762710283
77379,550,27000,2,389.5596721103011
77380,375,8120,1,615.761306394282
77381,250,2268,2,0.0
77382,733,5814,1,488.72855398624694
77383,350,6125,1,407.09042808540926
77384,122,2380,1,585.1270897598117
77385,375,18513,1,507.9502231089684
77386,1211,13200,1,1804.7116076194984
77387,700,5610,1,0.0
77388,250,10000,1,373.9866471360409
77389,400,2100,1,511.40575216122465
77390,200,4000,1,582.2557692441745
77391,200,2592,1,254.55683391240623
77392,100,13568,1,262.76950810604586
77393,1650,19800,1,204.26269147097224
77394,1950,34385,1,64.33777877513847
77395,2450,11808,1,411.6154512055896
77396,175,2926,1,682.6292563682174
77397,250,4800,1,235.914003420265
77398,1400,23040,1,507.9502231089684
77399,2900,40500,1,766.4220073406716
77400,4550,8000,1,120.10591471413332
77401,371,5120,2,85.38382681890104
77402,100,880,1,736.9222880951835
77403,533,4840,1,1750.9313564352512
77404,8017,55692,1,64.31608931827373
77405,7225,41200,2,909.8317765877066
77406,700,5700,1,327.83441637131983
77407,550,7935,1,440.07792380031145
77408,3000,26862,1,509.71874800001257
77409,600,2184,1,389.5596721103011
77410,650,18000,1,294.2333985720693
77411,532,4284,1,88.9687175429348
77412,2841,23920,1,548.6397625606915
77413,1500,8778,1,411.6154512055896
77414,1825,21200,1,359.66329035275345
77415,16650,94192,1,294.2333985720693
77416,2841,23920,1,288.5451430909238
77417,1500,19800,5,232.8058831984695
77418,150,4096,1,467.9105932752531
77419,2450,3872,1,870.6197420739945
77420,550,14720,1,7.9288317321595185
77421,21467,220932,1,262.76950810604586
77422,400,600,1,401.2506231615751
77423,400,2992,1,766.7749927820595
77424,1000,4800,1,359.66329035275345
77425,600,4800,1,213.16823514587688
77426,533,4840,1,1750.9313564352512
77427,150,1232,1,574.8018749064452
77428,150,928,1,904.419349646718
77429,383,2592,1,0.0
77430,10825,75600,1,0.0
77431,150,624,1,0.0
77432,5000,36450,1,449.81412987366343
77433,350,4275,1,88.9687175429348
77434,1450,4500,1,507.9502231089684
77435,533,4840,1,1735.0159317950174
77436,250,7200,1,247.4033275110881
77437,500,10500,1,317.2178843925245
77438,350,640,1,486.13219492372735
77439,1850,23625,1,411.6154512055896
77440,7250,38475,2,764.301910026499
77441,7800,42000,7,0.0
77442,200,576,2,0.0
77443,7000,38475,1,949.0372063673974
77444,6550,27000,1,606.21261785336
77445,500,18000,1,486.13219492372735
77446,1250,9000,1,884.5005546354118
77447,2300,15625,2,606.21261785336
77448,1100,12600,1,682.6292563682174
77449,2950,36750,2,559.7856018982636
77450,1250,18200,1,800.1745243155735
77451,100,1360,1,16.416588742510733
77452,2500,12000,1,792.5117490246154
77453,450,1280,1,507.9502231089684
77454,250,4488,4,295.61246691571387
77455,850,54000,1,16.384028256539267
77456,2134,8800,1,770.3370757818163
77457,1417,17316,1,379.71522893620306
77458,483,5244,1,85.38382681890104
77459,1673,6552,1,600.5753653317215
77460,250,11475,1,200.4062047634358
77461,200,3600,1,799.2837033958846
77462,900,11362,1,26.709532570833048
77463,900,11362,1,12.496662554589673
77464,550,4692,1,86.4983157809169
77465,6200,56250,1,467.94359523585086
77466,125,6300,1,262.76950810604586
77467,1383,20000,1,67.0410590822223
77468,3800,31360,1,600.5753653317215
77469,1300,9180,1,16.384028256539267
77470,150,3872,3,507.9502231089684
77471,200,960,1,414.9743495299005
77472,250,640,1,598.7225802557659
77473,150,1360,1,317.344762710283
77474,600,17797,1,739.6487375384672
77475,600,3380,1,457.12042413284513
77476,1550,11760,3,486.13219492372735
77477,350,5808,1,423.0820071524867
77478,6650,40000,1,12.364725212328237
77479,267,4096,2,638.7076747219592
77480,250,3300,1,12.364725212328237
77481,250,3000,1,285.1340919103476
77482,400,2100,1,555.9207424792447
77483,550,23166,1,201.45175205333877
77484,5800,18000,1,813.3565548858027
77485,750,15625,3,221.40413048454946
77486,200,4000,2,98.38037928296706
77487,1600,2880,1,98.38037928296706
77488,6450,27000,1,660.9238234206172
77489,1350,2560,1,682.6292563682174
77490,4800,56400,1,629.6614290305328
77491,350,3800,1,359.66329035275345
77492,850,18000,1,682.6292563682174
77493,3400,18000,1,811.4194726370267
77494,9200,43290,1,345.1441201601336
77495,4450,13500,1,632.5391219176674
77496,450,2640,2,811.8993961870453
77497,1500,22500,1,910.3199177423467
77498,7450,41990,1,831.0214920485004
77499,250,640,1,414.9743495299005
77500,800,8400,1,708.503917998428
77501,12000,70875,1,16.384028256539267
77502,163,2431,2,120.10591471413332
77503,1017,4608,1,507.9502231089684
77504,1533,16224,1,10.639708401293388
77505,150,2048,1,813.3565548858027
77506,1150,3696,1,175.55082086368975
77507,575,3240,1,295.7474647032192
77508,16950,119884,1,389.5596721103011
77509,850,6264,1,295.7474647032192
77510,1750,32560,1,449.81412987366343
77511,1050,6912,1,439.6637746720575
77512,1233,10800,1,1752.3565653962892
77513,150,1056,1,359.66329035275345
77514,125,2816,1,14.755171435480081
77515,175,4862,1,12.364725212328237
77516,169,1920,1,88.674751010249
77517,7050,22050,1,0.0
77518,8200,49280,1,534.0046474261661
77519,650,2160,1,672.2887215624842
77520,600,352,1,426.0692299162775
77521,950,19825,1,332.5528974322651
77522,150,2800,1,414.9743495299005
77523,50,884,1,0.0
77524,250,352,1,335.8023277392841
77525,150,990,1,884.5005546354118
77526,650,2240,1,301.75501098725977
77527,450,1280,1,0.0
77528,100,1056,1,486.13219492372735
77529,650,4125,1,349.0869758576549
77530,700,5700,1,535.5755572152997
77531,1550,19800,1,582.2557692441745
77532,500,3300,1,396.68911703608285
77533,50,1344,1,0.0
77534,100,2560,1,0.0
77535,2600,18000,1,509.71874800001257
77536,10475,45084,1,792.4012491398114
77537,1800,27000,1,312.2059553437055
77538,915,1152,1,616.8888199387244
77539,350,6580,1,67.0410590822223
77540,1850,21204,1,527.5534412133487
77541,1538,27900,1,754.6223514846691
77542,6550,27000,1,558.6766141975045
77543,417,5168,2,158.23791612985445
77544,150,2873,1,98.38037928296706
77545,1350,6720,1,283.6366114798041
77546,250,5616,2,158.23791612985445
77547,125,1045,1,68.08410563462397
77548,150,990,1,613.5269815648543
77549,2600,33852,2,64.33777877513847
77550,2850,4500,2,910.7232325560174
77551,1500,9990,1,250.84331932677293
77552,792,4256,1,2065.0929009389765
77553,600,8000,1,388.475838321624
77554,12050,57200,2,991.3381747829706
77555,1650,12500,1,359.66329035275345
77556,550,2400,1,495.9340963324342
77557,1200,5700,1,332.7941083150899
77558,475,4680,1,619.7102286352226
77559,3450,18000,1,859.2628161285546
77560,350,3000,1,310.281990597307
77561,1950,27588,1,1931.3595896616189
77562,350,3672,1,322.2616455291451
77563,2350,9009,1,593.5186461427547
77564,1950,12000,1,359.66329035275345
77565,100,5832,1,201.45175205333877
77566,950,9600,1,521.705291984211
77567,200,4096,2,411.6154512055896
77568,1000,7632,1,910.3199177423467
77569,1400,15625,1,352.11424860091233
77570,533,6426,1,67.48406878023039
77571,2100,4536,1,138.86067436091363
77572,600,6600,1,162.91831960098168
77573,250,6800,1,509.71874800001257
77574,650,352,1,509.71874800001257
77575,5446,5292,1,574.8018749064452
77576,350,1536,1,613.4487497701904
77577,100,1280,1,486.13219492372735
77578,5100,28050,1,365.86561018768367
77579,450,1280,1,359.66329035275345
77580,7650,56980,2,605.5037364395652
77581,3800,31500,1,486.13219492372735
77582,1850,53200,1,68.08410563462397
77583,100,836,1,426.0692299162775
77584,250,2688,1,138.86067436091363
77585,88,3465,1,644.5126446778555
77586,260,9120,1,831.0214920485004
77587,444,4480,1,831.0214920485004
77588,270,3094,1,509.71874800001257
77589,2400,13068,1,279.3940608784922
77590,1050,7392,1,130.3930632382325
77591,650,2964,1,626.4472072671206
77592,350,640,1,0.0
77593,10200,59696,1,586.586343222632
77594,450,3375,1,16.384028256539267
77595,500,352,1,507.9502231089684
77596,100,1248,1,800.1745243155735
77597,800,5120,1,318.88547101867584
77598,300,2268,1,403.58349976425916
77599,314,2772,1,389.5596721103011
77600,700,4800,1,440.07792380031145
77601,400,352,1,414.9743495299005
77602,350,2964,1,538.2096039559345
77603,4970,52576,1,551.0155374942501
77604,300,816,1,486.13219492372735
77605,900,11400,1,506.12093413794776
77606,100,624,1,280.6562596045798
77607,1250,4680,1,509.71874800001257
77608,1300,4096,1,1304.9100884789766
77609,350,8000,1,389.5596721103011
77610,550,5082,1,350.29068422767057
77611,175,7840,1,88.9687175429348
77612,450,4000,1,0.0
77613,150,1056,1,327.56667446696036
77614,3800,31500,1,411.6154512055896
77615,800,8736,1,322.2616455291451
77616,1800,32560,2,486.8055961454626
77617,2950,18000,1,730.3224964345297
77618,550,7935,2,297.3716836478293
77619,150,1056,1,624.9526642995113
77620,350,2964,1,317.344762710283
77621,5450,27000,2,304.1889438673277
77622,6400,4500,1,359.66329035275345
77623,150,1050,1,389.5596721103011
77624,1000,7632,1,0.0
77625,4100,28000,1,0.0
77626,200,15680,1,359.66329035275345
77627,350,816,1,0.0
77628,10550,36000,1,12.364725212328237
77629,1000,7632,1,205.58469822724183
77630,150,8000,1,0.0
77631,250,11475,4,294.2333985720693
77632,150,3648,1,757.4194168305203
77633,2600,22050,1,1024.626347179386
77634,5950,8000,1,1001.4688425685841
77635,1400,21875,2,98.75774347824245
77636,5700,50232,1,725.076866558363
77637,300,2640,1,960.3252560814527
77638,200,1056,1,507.9502231089684
77639,1650,45000,1,467.94359523585086
77640,100,8000,1,0.0
77641,1833,8778,1,729.8653738990851
77642,250,1408,1,695.4036692051044
77643,3800,31360,1,0.0
77644,300,2550,1,534.0046474261661
77645,1600,1827,1,509.71874800001257
77646,12100,62500,1,766.4220073406716
77647,300,2646,1,414.9743495299005
77648,11600,58045,1,426.0692299162775
77649,400,26790,1,12.496662554589673
77650,100,2304,1,162.50376329477496
77651,371,5120,1,854.1651942858676
77652,850,6358,1,486.13219492372735
77653,150,1512,2,214.73427260242477
77654,6850,48026,1,535.33780443841
77655,700,15625,1,949.0372063673974
77656,600,3380,1,200.4062047634358
77657,550,7040,2,515.6175409802667
77658,1100,3360,1,548.6397625606915
77659,1000,7632,1,909.8317765877066
77660,1650,45000,1,815.4306905508801
77661,300,12544,1,327.29009792078693
77662,1750,8464,1,486.13219492372735
77663,333,4352,1,295.7474647032192
77664,250,6804,1,10.639708401293388
77665,533,4840,1,1735.0159317950174
77666,1013,7200,3,204.26269147097224
77667,250,5280,1,486.13219492372735
77668,300,588,1,0.0
77669,5475,38480,1,407.09042808540926
77670,4750,8000,1,86.4983157809169
77671,400,4200,1,158.23791612985445
77672,1205,10695,1,0.0
77673,2283,33075,1,32.40088673920065
77674,700,6264,1,295.7474647032192
77675,2380,22080,2,107.55513086727537
77676,2600,3780,1,0.0
77677,800,6400,4,107.55513086727537
77678,275,3276,1,383.1850815017536
77679,500,5280,1,359.66329035275345
77680,600,3850,1,584.2208513073482
77681,600,3850,1,584.2208513073482
77682,13900,81675,2,294.2333985720693
77683,750,5120,1,612.7959393003439
77684,100,3861,1,0.0
77685,325,4096,1,696.4815649281635
77686,250,1547,1,16.416588742510733
77687,50,2550,1,169.1710487480632
77688,850,3850,1,767.3994037460548
77689,400,21560,1,568.596716529263
77690,1100,52800,1,690.2101106280933
77691,350,2964,1,608.684483769634
77692,1550,15840,1,660.7649451099007
77693,893,3276,1,359.66329035275345
77694,1644,4864,4,467.9105932752531
77695,1150,12250,1,507.9502231089684
77696,750,5120,3,449.81412987366343
77697,750,5120,3,465.63054313204515
77698,150,5832,1,474.63524364087624
77699,950,7680,1,401.8095325138741
77700,1550,11352,1,297.3716836478293
77701,267,4598,2,414.9743495299005
77702,150,4096,1,624.9526642995113
77703,450,4576,5,467.94359523585086
77704,700,5700,1,379.16406776548456
77705,13867,46056,1,608.684483769634
77706,225,4320,1,316.89020196429783
77707,200,4056,1,303.36682528642996
77708,150,8000,1,467.94359523585086
77709,2700,11808,1,411.6154512055896
77710,200,2880,2,638.7076747219592
77711,2250,20736,1,548.6397625606915
77712,350,8000,1,0.0
77713,1250,9048,3,471.00258120868745
77714,350,640,1,507.9502231089684
77715,750,7200,1,274.7371732108118
77716,1200,15840,1,620.7798849251005
77717,15700,92340,1,154.64374402877345
77718,950,17576,1,0.0
77719,1150,19200,1,285.68163299682703
77720,147,1680,1,185.30507269172443
77721,1400,12544,1,613.4487497701904
77722,900,4096,1,464.5908240852823
77723,850,10000,2,221.78328940428054
77724,550,7744,1,359.66329035275345
77725,2000,18000,1,352.11424860091233
77726,350,4693,1,513.3194199062656
77727,367,5670,1,898.8062205789938
77728,850,5832,2,317.2178843925245
77729,14650,100980,5,213.16823514587688
77730,50,1920,5,813.3565548858027
77731,4100,31500,3,0.0
77732,300,4800,2,130.3930632382325
77733,1500,19800,2,449.81412987366343
77734,125,6300,2,0.0
77735,150,990,2,546.9359398591897
77736,350,990,2,568.596716529263
77737,16100,95004,1,712.0198879928855
77738,250,2080,2,574.8018749064452
77739,15500,60000,1,472.2238057446503
77740,200,6000,1,507.9502231089684
77741,283,6000,1,0.0
77742,350,11250,1,449.81412987366343
77743,200,4375,1,0.0
77744,200,3600,1,338.71407163674303
77745,650,20700,1,352.6948616388172
77746,310,1920,1,253.234937544065
77747,792,4256,1,574.8018749064452
77748,22200,94484,1,411.6154512055896
77749,1650,45000,1,593.2333760303869
77750,750,3159,1,644.5126446778555
77751,200,1056,1,486.13219492372735
77752,250,1200,1,411.6154512055896
77753,161,2584,1,221.78328940428054
77754,285,2210,1,486.13219492372735
77755,250,640,1,295.7474647032192
77756,400,600,1,318.88547101867584
77757,350,1936,1,474.9391589108826
77758,50,880,1,0.0
77759,450,9048,1,68.08410563462397
77760,22150,158108,1,0.0
77761,250,352,1,322.2616455291451
77762,400,4375,1,359.66329035275345
77763,6550,8000,1,185.30507269172443
77764,260,9120,1,120.10591471413332
77765,563,3584,1,991.3381747829706
77766,250,640,1,407.09042808540926
77767,250,2378,1,600.5753653317215
77768,150,880,1,299.8932495278207
77769,200,990,1,403.29651287870746
77770,6200,72000,1,611.7407602635402
77771,500,4356,1,161.28400827097943
77772,9050,54000,1,404.23736832000446
77773,400,4693,1,468.153635093867
77774,1100,4000,1,0.0
77775,374,4312,1,250.84331932677293
77776,100,792,1,224.40841093337215
77777,11550,56700,1,130.3930632382325
77778,300,1904,1,389.5596721103011
77779,250,2904,1,162.50376329477496
77780,200,3000,2,359.66329035275345
77781,1550,17160,1,338.4160264555736
77782,300,352,1,0.0
77783,1200,1936,1,294.2333985720693
77784,250,640,1,411.6154512055896
77785,1000,7632,1,242.8481943894111
77786,850,4950,1,174.75418103872806
77787,550,12160,1,485.62818543689764
77788,317,3276,1,486.13219492372735
77789,150,960,1,231.24055230939902
77790,900,18000,1,569.8829958236746
77791,553,3840,2,406.2513394930072
77792,13250,96000,1,389.5596721103011
77793,50,352,2,350.29068422767057
77794,4100,27869,2,440.7031905804729
77795,300,3000,2,79.8160160555461
77796,100,704,1,304.1889438673277
77797,11875,68970,2,130.3930632382325
77798,675,5120,1,389.5596721103011
